id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
z22dhh3pjzazvrvbw04t1aokgmvuha0wjhl34lgmcmd2bk0h00410,Jane Falicao,6 days ago,1506023686640,There reunion is really nice,1,false,0,,,,,,
z23jz13xeuj1xnyf2acdp430xoqjo0zvwccj00bz1opw03c010c,serena adang,6 days ago,1506023686643,"this is my favourite episode 
l really like A-li !!!!!",0,false,0,,,,,,
z22vuvg5lxnve5qpj04t1aokgnpppq3egrfqrfqjmo0ork0h00410,Thanhlan Luong,1 week ago,1505937286646,M phải lòng  người ấy mất rồi. Ai cứu với,0,false,0,,,,,,
z23bwfl5qtv1chv5k04t1aokgj2kddhry5names1g04wrk0h00410,Lynn Huang,1 week ago,1505937286649,等等，折颜给四哥的到底是什么酒🙈🙈🙄🙄,0,true,1,,,,,,
,,,,,,,,z23bwfl5qtv1chv5k04t1aokgj2kddhry5names1g04wrk0h00410.1506141473195397,巴巴爸爸爸爸巴巴,4 days ago,1506196487060,春酒,0
z235g5y5iw3awzbdyacdp435ynaz4f41sqgujc4cl4xw03c010c,icee dee,1 week ago,1505937286652,yehua 😍😍😍,0,false,0,,,,,,
z22fetpiao2lfh3u4acdp431h34yssrdzjzk3tnjuqtw03c010c,Mauricio Bustamante,1 week ago,1505937286656,I keep watching ep 30. The best!:),0,true,1,,,,,,
,,,,,,,,z22fetpiao2lfh3u4acdp431h34yssrdzjzk3tnjuqtw03c010c.1505855632854058,Queen Cherry,1 week ago,1505937286969,Don't feel bad we all are lol.,0
z225jhra5ovjsb0b204t1aokgrh0pxmljnwh4mg5bnnjbk0h00410,Maria Rodriguez,1 week ago,1505937286660,Es un hermoso drama,1,false,0,,,,,,
z23ic3irruipd1gbs04t1aokgvtoeyqsfa5d4e1ayaqbbk0h00410,Jessica Salwagan,1 week ago,1505937286662,Ito ung pinaka favorite kung episode  😂😂,0,false,0,,,,,,
z23yhnwzvsybs1lwv04t1aokg14peelxj4lbkc30cac2bk0h00410,sue z,1 week ago,1505937286665,三生三世也救不了了。。。。,0,false,0,,,,,,
z225iv2a2ofbjb4tbacdp43140hj5ezr0mlw5pzz0vtw03c010c,เซียนเหอง แซ่หยิ่ง,1 week ago,1505937286668,這一集怎么看怎么愛,0,false,0,,,,,,
z223hd1jcnesx3v10acdp430riru044x4zun20oiuc1w03c010c,April Li,1 week ago,1505937286671,这一袭青衣太美了，和桃林交相辉映，少了哪个都显得比较单调,3,false,0,,,,,,
z13eedcbvweegf20522wu5p4mlq2hjdmm,Anh Anh,1 week ago,1505937286674,Ai sup coi vs,0,false,0,,,,,,
z23vdpky1qz2hrkk2acdp43bclpxf5lwfc0wtvcuxf1w03c010c,Lorena Colin,1 week ago,1505937286677,Las entrevistas que les hicieron a. Todos los actres no las pueden poner en sup español x favor,0,false,0,,,,,,
z22outq4jwfxgp0xb04t1aokg4saa2bsevu0fpp2lm3irk0h00410,Melody Lemon,1 week ago,1505937287592,This the best drama that ive ever watched,0,false,0,,,,,,
z23vdpky1qz2hrkk2acdp434rwkuermhqyspkt132t5w03c010c,Lorena Colin,1 week ago,1505937287596,Encerio ese es el final y no van ha ser 2 parte,0,false,0,,,,,,
z22ecrowyujtc3q4i04t1aokgvuhfhk4lju5pvhxa40vbk0h00410,Queen Cherry,2 weeks ago,1505332487598,I have to get credit for making 5 million views in the last 2days of rewatching,6,true,3,,,,,,
,,,,,,,,z22ecrowyujtc3q4i04t1aokgvuhfhk4lju5pvhxa40vbk0h00410.1505812371198461,Roses Blue,1 week ago,1505937288063,which is hilarious because e29 and e31 have 2 million average views when e30 has 5 million views,2
,,,,,,,,z22ecrowyujtc3q4i04t1aokgvuhfhk4lju5pvhxa40vbk0h00410.1505855371444671,Queen Cherry,1 week ago,1505937288066,"LOL, episode 30 is the family reuniting episode after all the pain they have endured, so it is everyone's favorite so people always comeback to re-watch it.",2
,,,,,,,,z22ecrowyujtc3q4i04t1aokgvuhfhk4lju5pvhxa40vbk0h00410.1505859124444648,Roses Blue,1 week ago,1505937288069,Queen Cherry the opening when BQ falls and YH flies over to catch her is so beautiful I cant stop repeating that part,1
z22yd3pa4p20dzcenacdp431rsfyz53lvngmbsecdj5w03c010c,Q Ray,2 weeks ago,1505332487602,杨幂这下巴简直了。。,0,false,0,,,,,,
z23rynaw2priylkeiacdp43b04bpxausvyxa401cibdw03c010c,alynna pholsena,2 weeks ago,1505332487604,"I love this story, it's made my heart melt of his love",3,false,0,,,,,,
z23otjqhsnigivmsjacdp43b2pbvvszydpql2ac14htw03c010c,m moua,2 weeks ago,1505332487607,"Does anyone know the song/tune at 21:52? I really like it and want to know. I listened to the Ost and couldn't find it, unless i missed it. Thanks!",0,false,0,,,,,,
z22gxnax1z2cezungacdp43acwiiwz5kcth1b243xedw03c010c,Huo Zhe,2 weeks ago,1505332487609,超喜欢赵又廷，有和他一样风骚的哥哥➕我薇信jtx19880512,0,false,0,,,,,,
z23hu35aqmahidvflacdp43bwd0tuucxp2uslhyn1q5w03c010c,Wen Wen,2 weeks ago,1505332487612,有人知道在 21.51 的音乐是什么名字吗？,0,false,0,,,,,,
z22wy3gpurvlvxcfuacdp433ujct0c1weidwg1wg5ehw03c010c,Cleo Ching,2 weeks ago,1505332487615,這集我起碼看了10次以上 心啊肝啊寶貝啊 哈哈哈哈,1,false,0,,,,,,
z23hg3wx0k2hvx2gt04t1aokgm0gfk0ff1enbgtoecxmbk0h00410,Miche Kune,2 weeks ago,1505332487618,哈哈啊哈哈 这阿离简直太可爱了！！台词念的不要太好啊，这么难得词还念的挺有感情啊 哈哈哈,1,false,0,,,,,,
z22lx5o5op32ezfuracdp43b1vdhub1yvncucusfglhw03c010c,Lisa Yang,2 weeks ago,1505332487620,"A-Li is so cute. ""I surely have lived up to my name! I don't deserve to have a full happy family!"" 😭😂😂😂

My son's name is Lali, and I call him Ali too. ♡",1,false,0,,,,,,
z22ygjthxqvmut5hw04t1aokgoaiswy1cl0qi45m0uvvbk0h00410,Cheng Yuan,2 weeks ago,1505332487623,取数这个缪清的舞还是不错的,0,false,0,,,,,,
z220wv4agovweb2xg04t1aokg4eha51nglgg01k1eep2rk0h00410,Yi Chen,2 weeks ago,1505332487627,我只為折顏而來！！,0,false,0,,,,,,
z22khbgpavb0yvpelacdp4345ocao5xmhtmuohhfm0pw03c010c,Julia Wanjiku,2 weeks ago,1505332487631,"This is the best.susu, u r the best with him u r 2.....beautiful for him",0,false,0,,,,,,
z22khbgpavb0yvpelacdp43ai0hwh1um1mmsl4ado0xw03c010c,Julia Wanjiku,2 weeks ago,1505332487635,"This is the best.susu, u r the best with him u r 2.....beautiful for him",0,false,0,,,,,,
z22khbgpavb0yvpelacdp430nrdcz04pssbax35bvuhw03c010c,Julia Wanjiku,2 weeks ago,1505332487639,Oh my God this is the best drama I have ever watched at I thought general and I is the best but this is it I can watch over and over but never get bows,2,false,0,,,,,,
z23wh5ozmtu4ixk5004t1aokgfjkkmac5anzg5qlrycbrk0h00410,穎火虫,2 weeks ago,1505332487675,这部电视很好看 我都看了好几遍了,1,false,0,,,,,,
z22tulchpujeypothacdp435h2yjz3x4hfa0jtjpwj1w03c010c,Wanderlust ly,2 weeks ago,1505332487678,she reminds me of Zheng Shuang. is that weird?,0,true,1,,,,,,
,,,,,,,,z22tulchpujeypothacdp435h2yjz3x4hfa0jtjpwj1w03c010c.1505103571737194,Queen Cherry,2 weeks ago,1505332488077,No way she is Yang Mi a highly respected Lady big boss Legend in China,1
z220v3ozdrnncrnlxacdp43bl0k4ff21o1mkkiqu1idw03c010c,17JEF781 17JEF781,2 weeks ago,1505332487681,Yeet,0,false,0,,,,,,
z22xvdjh5rjsjjmnkacdp4315b1cv2j0pgainpefcupw03c010c,Chen Chen,3 weeks ago,1504727687683,真的好喜欢这集 前面有白浅和夜华相遇，后面有缪清好看的舞蹈。,0,false,0,,,,,,
z23oinhi3ve0jlrjn04t1aokgngz0kndkkygv4nfro5crk0h00410,海野小鳩,3 weeks ago,1504727688656,有人跟我一样看到电影出来突然想来回味电视剧版的吗？,6,false,0,,,,,,
z22uzlvaip3qjpc0bacdp43apdr0mmh4co2yyvltz3pw03c010c,Anindita Anjani,3 weeks ago,1504727688659,finally,0,false,0,,,,,,
z223v3t4dzrfwdpfeacdp435g0e0t5syd4ue20k1pt1w03c010c,Vicky 程,3 weeks ago,1504727688662,哎哟，YT上更新了电影版 看了个开头就又忍不住回来看30集重逢部分了 YY的野花完全get不到深情,0,false,0,,,,,,
z22wel25xufwvjcfiacdp431wizy22w1vvfsgp2gzkxw03c010c,小魚,3 weeks ago,1504727688664,白淺7萬歲拜師學藝了2萬年後墨淵魂飛魄散夜華出生，但為何7萬年後白淺去封印擎蒼後卻只有14萬歲？求解……,0,true,1,,,,,,
,,,,,,,,z22wel25xufwvjcfiacdp431wizy22w1vvfsgp2gzkxw03c010c.1504896780641491,Suping Ling,2 weeks ago,1505332488972,我觉得bug不在这里，白浅拜师没说年龄，是说得通的。bug是夜华的年龄。。夜华小白浅9万岁，那夜华只有5万岁，可是他在电视剧里是墨渊死的那年出生的。。。书里是2万年后。,0
z23wdhtiox3utldujacdp434cxtsm213kfpbrl5yh3hw03c010c,eanywoo,3 weeks ago,1504727688667,又重新看一边我只想说电影版看不下去,2,false,0,,,,,,
z23mz14gis33grt3aacdp4314gyfkgeqegcofdknqj5w03c010c,yu yu,3 weeks ago,1504727688670,以前对杨幂和赵又廷不是很关注 看了三生真的是迷上了这俩个人 演技棒也很适合这种角色 赵又廷可以多演演这种感情戏吗 古装的仙气飘飘真的很适合他 很有感觉,1,false,0,,,,,,
z23mz14gis33grt3aacdp435sbx2ai1knrwacfolwytw03c010c,yu yu,3 weeks ago,1504727688672,第三次回来看 怎么说呢 剧情都熟悉到不能再熟悉 但仍然不愿跳过每一个镜头 仙侠剧也很喜欢花千骨等等 但三生三世已成为不可替代的完美之作了 真的好喜欢 死虐死虐也喜欢,2,false,0,,,,,,
z22bgf0h0tbiixzyp04t1aokg4ea3qcyhybdh1obt0babk0h00410,zheng zhang,3 weeks ago,1504727688674,挺好的 不尴尬 满满少女感,0,false,0,,,,,,
z22oh50x3xjktp0zl04t1aokgb3k4vkqbwe3rps1gaphrk0h00410,Princess Vince Cruz,3 weeks ago,1504727688677,Riceball is a cute little munchkin and kids really dont lie😆😆😆,4,false,0,,,,,,
z22yjfuapyb2tvvb204t1aokgqnvyaumgimdlxvmmf1jrk0h00410,K PT,3 weeks ago,1504727688679,after all those onions choppin episode. this is the best feeling ever to watch this one ヽ(ﾟｰﾟ*ヽ)ヽ(*ﾟｰﾟ*)ﾉ(ﾉ*ﾟｰﾟ)ﾉ,4,false,0,,,,,,
z22bujgq0queelidkacdp43b02m33l0uhtxg4cty4itw03c010c,Qiao Chunxia,3 weeks ago,1504727688683,题外话:折颜这酒也太有后遗症了……和四哥一起喝了以后……细思恐极,0,false,0,,,,,,
z22yifebmze3ejeqc04t1aokggvlcefr5ry30zjqxmn1rk0h00410,Ichlas Suyanti,4 weeks ago,1504122888687,Daisuki na dorama😘😘😘,0,false,0,,,,,,
z231t1zb4myosv1qd04t1aokggsjowsvfar35dtejllwbk0h00410,Rhoda Espiritu,4 weeks ago,1504122888690,"now..added this to my favorite series..love 020,boss n me n eternal love",1,false,0,,,,,,
z234uptz3unselit5acdp430ullyy0jjydg3zzmd1whw03c010c,Popy Apitsararat Edward,4 weeks ago,1504122888696,Thank you so much so much. I watch it many many time. It's make me so happy . Love you guys .  I love Yang mi and Mark chao . They are the best actress and actor. I adore them . Thanks a lot for share this drama . Xia xia,3,false,0,,,,,,
z23hdllpfpypd1zltacdp430vruislx5ybblpazrl4hw03c010c,Kaleigh Pha,4 weeks ago,1504122888699,It's literally so sad but I still love it,2,false,0,,,,,,
z23gwxuhhtf4wngwq04t1aokgx1qh3pwnxvch2mojg2abk0h00410,Nhi Trang,4 weeks ago,1504122888701,Fan Việt Nam đã có mặt 😂😂,1,true,2,,,,,,
,,,,,,,,z23gwxuhhtf4wngwq04t1aokgx1qh3pwnxvch2mojg2abk0h00410.1504278043440471,Nhu Vu,3 weeks ago,1504727689012,Nhi Trang b ko cô đơn :))),0
,,,,,,,,z23gwxuhhtf4wngwq04t1aokgx1qh3pwnxvch2mojg2abk0h00410.1504282139852049,Nhi Trang,3 weeks ago,1504727689014,Nhu Vu ui voãi 😂,0
z22nvxnyixmiy1c15acdp43ap5x3lqxc4gqap2pq3k1w03c010c,irene toves,4 weeks ago,1504122888704,I SO LOVE THIS PART WEN HE FOLD HER AND WON'T LET GO AND LITTLE ALI HE IS SO CUTE N LOVING IVE WATCH THIS PART OVER N OVER AGAIN I CAN'T WAIT TO C THEM GET MARRIED AND HAVE ANOTHER KID  LOVE THIS SET THERE IS ALWAYS ONE PERSON TO MAKE U LAUGH AFTER THE ANGER AND SADNESS IT CURES YOUR HEART THANK YOU FOR THIS DRAMA HOPE MORE EPISODE COMING EVEN WEN THEY FOUND EACH OTHER AT THE END HOPE ITS NOT THE ENDING WANT TO C THIER WEDDING,4,false,0,,,,,,
z23zzrvwprjddvk1tacdp430ryapyqs0vozqdtsr5exw03c010c,Oanh Nguyen,1 month ago,1503863688707,hen hao,0,false,0,,,,,,
z22xfjq5lxjudpu5g04t1aokgoj2ju1nej0ptzitcq23bk0h00410,Thanh Nguyen,1 month ago,1503863688710,tai sao lai khong co tap nao long tieng vay,0,false,0,,,,,,
z22qjriqsrzegr3uracdp43aszmwa3kt5rc3v5eeqqlw03c010c,Hannah Oo,1 month ago,1503863688712,I love bai qian's dressesssss😍😍 and the colors r so prettyy,2,false,0,,,,,,
z221etujqnrbxdhdeacdp43avcdwz5wdxdyt3lgy4c5w03c010c,Tuyen Nguyen,1 month ago,1503863689686,co ai bit tap cuoi xem o dau k,0,false,0,,,,,,
z23ith5pylyxt135k04t1aokgxg11rbjziw42pplmhrwrk0h00410,บุญมา ปัญหา,1 month ago,1503863689690,🇹🇭🙏😿😿😿😿🙏🇹🇭,2,false,0,,,,,,
z23gtlcarxyvfn311acdp43bsjjrtsrknfe2sd01oyxw03c010c,moon beam,1 month ago,1503863689693,And the music is incredible! 😭😭😭,3,false,0,,,,,,
z23gtlcarxyvfn311acdp43b2ex3adobzd20pp1bn0hw03c010c,moon beam,1 month ago,1503863689695,This drama is so goood!! So sentimental!,3,false,0,,,,,,
z22ecrowyujtc3q4i04t1aokgoi3avnm1ivpz1o4ldvdrk0h00410,Queen Cherry,1 month ago,1503863689698,Way!!!!!!!!!!!!! Better than Princess Agents,9,false,0,,,,,,
z23setjb0vejsvzljacdp43btlhbwpn5ckk4thxnub1w03c010c,maria amparo vargas hernandes,1 month ago,1503863689700,me encanta este dorama lo puedo ver mil veces lo amo,0,false,0,,,,,,
z22afjsr5yfky1iow04t1aokgu24pjnjo0xlfwqm03kgbk0h00410,Can Liu,1 month ago,1503863689703,感觉白浅在对少辛这件事情上好小器啊，一点都没有上神长辈的气度,0,true,1,,,,,,
,,,,,,,,z22afjsr5yfky1iow04t1aokgu24pjnjo0xlfwqm03kgbk0h00410.1503622204861768,da lin,1 month ago,1503863690064,她承认自己就是这种性格，你都没听到她说的话吗,0
z23ee134drf0u1s5h04t1aokg2afzg5ungz4lsotijjerk0h00410,Vũ Hằng,1 month ago,1503863689707,xem xong roi nhug van con hay,0,false,0,,,,,,
z23kivgrpxbvun5zj04t1aokg5vk3znv3lpdsiddhaedrk0h00410,Duyen My,1 month ago,1503863689709,🐴🐴🐴🐴🐴🐴hayr,0,false,0,,,,,,
z23ixrwjxs34td4bv04t1aokgjc2vu0yczfi0cxtqsqhbk0h00410,Ana Aron,1 month ago,1503863689711,I'm so addicted of this drama.... I can't remember how many times I watch it...,6,false,0,,,,,,
z22fstrqrsnbzvyseacdp43bdgqvhis5n1cqber2gxpw03c010c,蓝天白云 CA,1 month ago,1503863689714,赵又廷把夜华演绝了！眼神、表情、每一个细微的动作、配音、背景等等一切一切，实在是太棒了！,3,false,0,,,,,,
z22vubrp2mz1zzcucacdp435wt3u3lihda2yazqrhqdw03c010c,priyanka M,1 month ago,1503863689717,how many episodes it have?,1,true,1,,,,,,
,,,,,,,,z22vubrp2mz1zzcucacdp435wt3u3lihda2yazqrhqdw03c010c.1504616671304230,Jeanie Al,3 weeks ago,1504727690103,priyanka M 58 episodes,0
z22zsrsq0sbby35ncacdp430zmjqyczrs4jvu4gj2s1w03c010c,Cherry lene Mendoza,1 month ago,1503863689720,I want season 2,0,true,1,,,,,,
,,,,,,,,z22zsrsq0sbby35ncacdp430zmjqyczrs4jvu4gj2s1w03c010c.1503700310330182,隻手遮天,1 month ago,1503863690128,Cherry lene Mendoza Next year,0
z22zsrsq0sbby35ncacdp43a0bql1lxiea141xh4kk5w03c010c,Cherry lene Mendoza,1 month ago,1503863689723,sana may season 2,0,false,0,,,,,,
z22sejxwhwnqjpq4v04t1aokg01vyrbzuu2bnom4p5dtbk0h00410,Sara Ma,1 month ago,1503863689727,缪青的扮演者是李沁吗？,0,true,1,,,,,,
,,,,,,,,z22sejxwhwnqjpq4v04t1aokg01vyrbzuu2bnom4p5dtbk0h00410.1503622221102848,da lin,1 month ago,1503863690015,不是的。,0
z23cwjnyctvdydkn3acdp4313buxicneegwehfgq0slw03c010c,chi hue,1 month ago,1503863689730,thích dạ hoa bạch thiển,1,false,0,,,,,,
z22tj1sx1ymcwl4q104t1aokgcaknyke1ba4fatncie2bk0h00410,TheWolfMinecraft- Dreamer,1 month ago,1503863689732,I wanna know why does he wear only wear black and white underneath? Is it his favorite color or something? It's just bugging me and making me curious at the same time?,1,true,1,,,,,,
,,,,,,,,z22tj1sx1ymcwl4q104t1aokgcaknyke1ba4fatncie2bk0h00410.1503612942841551,Queen Cherry,1 month ago,1503863690058,keep watching he will explain it in the coming episodes,3
z23uft3r0oq1zrymwacdp435lcsmv4k5qjgvpa4b5uxw03c010c,zhuo li,1 month ago,1503863689749,半年前在登机口看入迷，耽误了飞机。现在我居然还在看。,2,false,0,,,,,,
z220ubbgmwzthxmzl04t1aokgoljqfavzf3acnc01tterk0h00410,Kitty Liu,1 month ago,1503863689752,看了下电影版的 真的是让人出戏的严重。刘亦菲的美是仙气缭绕。就是一笑毁三观啊。杨幂更像狐狸。,2,false,0,,,,,,
z23jjxmabquadtbn1acdp432nuwpppsqt55dlvsqegdw03c010c,Ronieta Santos,1 month ago,1503863689754,my top 1 chinese drama 2 thumbs up!!,1,false,0,,,,,,
z23ystrqzkbevztpe04t1aokg21q3x003yck4jvlqfshrk0h00410,jade morris,1 month ago,1503863690690,阿离的声音好好听啊☺️☺️,0,false,0,,,,,,
z22mgpjzjwzvfl0cfacdp43b1rdyhy1lv3itxx2vfylw03c010c,Vivian Pham,1 month ago,1503863690693,I cried like crazy 😭😭😭😭😭,1,false,0,,,,,,
z22fglkyhkv1v5hiw04t1aokg5jierj3rpz1nceh5wg2bk0h00410,Mango Sansy,1 month ago,1503863690696,酒不是喝的吗，怎么吃啊 :3,1,true,2,,,,,,
,,,,,,,,z22fglkyhkv1v5hiw04t1aokg5jierj3rpz1nceh5wg2bk0h00410.1503082620074929,da lin,1 month ago,1503863691030,吃酒一直都是一个正确的用法哦。,2
,,,,,,,,z22fglkyhkv1v5hiw04t1aokg5jierj3rpz1nceh5wg2bk0h00410.1503535564320400,Mango Sansy,1 month ago,1503863691032,:),0
z230y5p5pmjijpuwc04t1aokgxzcomkhjfezghabnwnbbk0h00410,oánh đỗ,1 month ago,1503863690699,Uoc gì tố tố có thể nhớ ra thì hay biết mây thương tiểu thiên quân quá thật đáng thương,0,false,0,,,,,,
z23ihrghtxf5cfprz04t1aokgykjn214zxac4jyyhnzcbk0h00410,Tra My Huynh,1 month ago,1503863690702,Phim hay và cảm động động quá,0,false,0,,,,,,
z230ifoxmrnzxhi4104t1aokgnkmdsgwqdiz3cftwynwrk0h00410,장은정,1 month ago,1503863690704,30화만 7.8번 다시보고있네 조우정 연기 진짜 잘한다,1,false,0,,,,,,
z23dxp0bqxnsjpbcpacdp43bgttqj4uqmncfukwvig1w03c010c,hà nhuận đong,1 month ago,1503863690707,"Tập này xem đi xem lại không chán, tam sinh tam thế thập lý đào hoa là bộ phim tôi thích nhất =))",1,false,0,,,,,,
z22bet44twa5f5axp04t1aokgsdrdalzqdzhfegnqgv4rk0h00410,Chengyuan Cheng,1 month ago,1503863690709,阿离好烦😡,0,false,0,,,,,,
z225fvdhstr0ylsxh04t1aokgjxzbzzttzaphjuoxdtgbk0h00410,Zhijing Zhao,1 month ago,1503863690712,没看完电影，就忍不住回来再看一遍电视剧了,2,false,0,,,,,,
z23vv3qybxv4hvkdiacdp430ymxh4rshnupsf5pk1bxw03c010c,chltmddms5,1 month ago,1503863690714,애기가 유도심문을 ㅎㅎ,0,false,0,,,,,,
z22ospkozrqscd3lhacdp430y5xr5w0ofxuuuxciov5w03c010c,우빈,1 month ago,1503863690717,Great,0,false,0,,,,,,
z23czxh5wzm2dxjps04t1aokgu1n0vvibeigykfsscecrk0h00410,Apple,1 month ago,1503863690720,看电影版trailer把我的心都看碎了，赶紧来治愈一下。。。,0,false,0,,,,,,
z235g5y5iw3awzbdyacdp432cniils20ry1n330wya5w03c010c,icee dee,1 month ago,1503863690723,di nakakasawang ulit ulitin,0,false,0,,,,,,
z220thhzmoy4gjncxacdp434rxxf2je34c1lhryfohlw03c010c,Lana Radle,1 month ago,1503863690725,I have watched it over &I over again! Love it!!!,4,false,0,,,,,,
z22iddzjtmuvhzyteacdp434512khyobios1em1rygxw03c010c,Nicole Bautista,1 month ago,1503863690727,this is the 7th times i watched this movie,5,false,0,,,,,,
z23bjhj4dlmsj5zod04t1aokgyrpydgw5xtrmq1iahqfrk0h00410,Vũ Thị Kim Xuân,1 month ago,1503863690730,👏👏👏👏,0,false,0,,,,,,
z23mdtjqlqrtsftqd04t1aokglv4tmvpovyrs1gpnx1xbk0h00410,Lady Bug,1 month ago,1503863690732,This drama is epic,0,false,0,,,,,,
z23vu1m5jnqiuhfsaacdp4325mwvljbdzi3a2w5r5v1w03c010c,lucky lee,1 month ago,1503863690735,Why did she disappear?,0,true,1,,,,,,
,,,,,,,,z23vu1m5jnqiuhfsaacdp4325mwvljbdzi3a2w5r5v1w03c010c.1502648445948505,summer summer,1 month ago,1503863691023,lucky lee Zheyan did it,0
z22vvb0zbz2fyx4uuacdp43bypdqbymeierhunxr4ppw03c010c,fan zhang,1 month ago,1503863690738,做亲子鉴定啊。这样就不用猜了,0,false,0,,,,,,
z22dzbmaivy5zb1ou04t1aokgjdh40ainnynnoyx23zabk0h00410,Elly San,1 month ago,1503863690741,I just cant move on with this drama...i love it...👍👍👍,2,false,0,,,,,,
z23fsd25zpylsv0yu04t1aokgwjueeweejgjsziqamukbk0h00410,恋花碟,1 month ago,1503863691748,又从头在看一次了,0,false,0,,,,,,
z23tjxvpdwrxxxdzx04t1aokgyledhnxk1cwvxov3ztark0h00410,OnlyLoveIcando Lee,1 month ago,1503863691750,"I love this Drama... Finished watching all EP. This is the best Chinese Drama of the year 2017 lol! When you watched this drama then move to others, not any ones couldnt compare to this one. How romantic it is! You wont forget this drama when you once have watched , will back and watch again and again. I love to see this 2 Yang Mi & Ye hua cast again in next Drama.",8,true,1,,,,,,
,,,,,,,,z23tjxvpdwrxxxdzx04t1aokgyledhnxk1cwvxov3ztark0h00410.1506326632938818,Jane Falicao,2 days ago,1506369292157,OnlyLoveIcando Lee  You can try watching Princess agent.,0
z22aurez3r2whtoas04t1aokgzfb12q2rg2m22r2t3slrk0h00410,Helen Yang,1 month ago,1503863691754,第二集,0,false,0,,,,,,
z23asbyaisy4fdf0eacdp433guawjp4fa2tbsajqbjdw03c010c,Elizabeth tiu,1 month ago,1503863691757,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0,false,0,,,,,,
z22re3hhhufgxptbe04t1aokgisrkmku4bidbysjbcaobk0h00410,Roake,1 month ago,1503863691760,what a beautiful way to meet again =),1,false,0,,,,,,
z23scbngbtreiprat04t1aokgho4wvhlfeorhaoh4jrbrk0h00410,wingangeliest,1 month ago,1503863691763,That's it?,0,false,0,,,,,,
z22dtf5juomsdjcvsacdp43astdrcrlteqt3ozh3brxw03c010c,Pamsy Moua,1 month ago,1503863691766,A Li is so cute!,2,false,0,,,,,,
z22ytbm41rnmzdbnsacdp4303zkrqqxzy4pmddxammxw03c010c,theblackbutterfly48,1 month ago,1503863691769,"白淺是這裡身分最高的吧？還說自己是仙使。
姑姑真不想讓別人知道自己是誰。",2,false,0,,,,,,
z23qgneisuf0itvym04t1aokgo1foh4mkehqiagri5p1bk0h00410,Cindy Liu,1 month ago,1503863691772,A-Li is so cute,2,false,0,,,,,,
z22ithbjcryjznlzw04t1aokgaxvpmuvzpfgozunq2jark0h00410,Meijuan Chen,1 month ago,1503863691775,我是来洗眼睛的，电影版十里桃花实在辣眼睛。。。,1,false,0,,,,,,
z23kg1bggwewddplvacdp431fqluvgqm3o3gchnw4fpw03c010c,Alex Tan,1 month ago,1503863691778,"Drama YH, Mark C rules!!! 
❤️ ❤️ ❤️ 😍 😍 😍 👍 👍 👍",1,false,0,,,,,,
